playerID,roundID,state,next_state,Fac1,Fac2,Fac3,Fac4,Fac5,Fac6,AU1,AU10,AU12,AU14,AU15,AU17,AU18,AU2,AU20,AU23,AU24,AU25,AU26,AU28,AU4,AU43,AU5,AU6,AU7,AU9
1381,5535,CC,CC,0.052608261,0.024381464,0.310019365,0.257842317,0.141218026,0.359097111,0.043772589,0.55161832,0.099208199,0.362326795,0.248368355,0.268376441,0.61703135,0.002594281,0.737070597,0.14198677,0.704479633,0.190421895,0.249994376,0.946228049,0.041935061,1.280188751,0.350390364,0.027775182,0.010005407,0.449472445
1381,5536,CC,CC,0.064767248,0.070342978,0.167632553,0.551634789,0.227056566,0.601309642,0.117381563,0.644872492,0.095180999,0.558862781,0.451885696,0.730207479,0.809504728,0.017494462,0.475291368,0.385444712,1.115677111,0.085007503,0.120096093,0.951432539,0.146696652,1.225274096,0.554240409,0.059505943,0.010005407,0.585769788
1382,5538,CD,DC,0.221501588,1.193757829,0.032971648,0.106368788,0.16633084,0.777582698,0.978582429,0.902297591,0.19991836,0,1.015229807,0.347724052,0.194131125,1.435832341,0.132159142,0,0.009890556,0.02040215,0.000620725,0,0.325167716,2.0052033,0.731484424,0.316528536,0.033794899,0.01060693
1382,5539,DC,CC,0.28287485,0.704811297,0.101904361,0.136821229,0.139350699,1.232679626,0.549758799,1.632743798,0.22370103,0,1.500095189,0.447274367,0.181755322,0.879213927,0.473115631,0,0.020479038,0.029758478,0.011195482,0,0.226323828,1.772909641,0.038123307,0.422944018,0.06356585,0.057281912
1382,5540,CC,CC,0.111942132,0.916694792,0.138823014,0.061153261,0.133656605,0.94735872,0.741616104,1.2419975,0.090035944,0,1.285150967,0.199912589,0.257795049,1.113648494,0.490933642,0,0.003935334,0.086505059,0.033296315,0,0.263764116,1.832955059,0.045687607,0.163268613,0.030942944,0.000337843
1382,5541,CC,CC,0.18275367,0.852591808,0.154941293,0.068345437,0.14321709,0.88059461,0.70299506,1.171405226,0.177757464,0,1.146849626,0.223424117,0.243202231,1.02089448,0.480604818,0,0.004789437,0.097993429,0.067703093,0,0.272524917,1.757067063,0.012353183,0.238470086,0.051445338,0.000575144
1382,5542,CC,CC,0.188087749,0.776247458,0.144995313,0.048643476,0.136778647,0.899321023,0.630558308,1.284058497,0.141563892,0,1.143901878,0.159017574,0.237782645,0.940142432,0.553232828,0,0.000632488,0.05685664,0.055889681,0,0.254064565,1.676531224,0.003403424,0.278753299,0.061059334,0
1382,5543,CC,CC,0.078416915,0.789840161,0.147867246,0.000572756,0.172118666,0.883447959,0.631790724,1.366222765,0.00901533,0,1.150811235,0.001872365,0.238950805,0.967628905,0.670586346,0,0,0.036449086,0.032025016,0,0.360730834,1.775199254,0.030798135,0.17239687,0.001719363,0
1382,5544,CC,CC,0.289624666,0.613853339,0.169818519,0.063805121,0.162550517,0.87303168,0.512921889,1.351396149,0.241991703,0.002030142,0.965672709,0.206256159,0.179808799,0.727413695,0.631896948,0,0.000109869,0.029081104,0.118533117,0,0.263164714,1.660277042,0.016381007,0.402866329,0.104148157,0.03879668
1382,5545,CC,CC,0.165857705,0.646276672,0.161221382,0.033781723,0.145972871,0.855698009,0.520179013,1.272906445,0.12554785,0.002030142,1.074895213,0.108108406,0.235166988,0.7881265,0.629137534,0,0,0.044486746,0.078095807,0,0.266282964,1.674688995,0.008902071,0.245739987,0.052630705,0.021098817
